cutoff_profile,model_id,official_max_bin,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_1800,A0_raw_official,21_24,865,1.0813872832369944,1.3565597426063165,0.8999999999999986,-0.21965317919075147,1.6999999999999993,2.2600000000000025,2.779999999999996,4.399999999999999,22.472832369942196,22.692485549132947,22.472832369942196,by_official_max_bin
tminus1_1800,B0_climatology_persistence,21_24,865,2.160867052023121,2.6851507099714373,1.860000000000003,-0.8274104046242775,3.583999999999999,4.604,5.263999999999998,8.040000000000003,21.865075144508673,22.692485549132947,22.472832369942196,by_official_max_bin
tminus1_1800,A6_target_memory_residual_lgbm,25_27,701,1.0414305639145607,1.2927331929362693,0.8890151371496167,0.05657596083766289,1.7082056231411933,2.1535953077733936,2.4233217247946577,3.8199644993401165,26.231754277528108,26.175178316690445,26.07132667617689,by_official_max_bin
tminus1_1800,D4_residual_memory_constrained_stack,25_27,701,1.042537604352376,1.295495452896633,0.8793785028286223,0.0682359845457054,1.711341100253474,2.1336707899769998,2.430701050532946,3.9315364163466633,26.243414301236147,26.175178316690445,26.07132667617689,by_official_max_bin
tminus1_1800,D5_conservative_A7_plus_memory_blend,25_27,701,1.0426163391667695,1.295512328250089,0.8793785028286223,0.06815724973131172,1.711341100253474,2.1336707899769998,2.430701050532946,3.9315364163466633,26.243335566421752,26.175178316690445,26.07132667617689,by_official_max_bin
tminus1_1800,A4_network_gradients_residual_lgbm,25_27,701,1.0434945894855667,1.2959317847532992,0.8943059302549514,0.07658866349953558,1.6607126184924148,2.140017971747085,2.4809120833964258,3.7721365731534497,26.251766980189977,26.175178316690445,26.07132667617689,by_official_max_bin
tminus1_1800,D2_A3_plus_residual_memory_lgbm,25_27,701,1.0437615049048705,1.3018169900894918,0.8472407401132358,0.09757500194287465,1.6803011723131434,2.1243086921667036,2.5509979719739846,3.9104162965649643,26.272753318633317,26.175178316690445,26.07132667617689,by_official_max_bin
tminus1_1800,D3_pruned_full_plus_residual_memory_lgbm,25_27,701,1.0441203991021777,1.2960979385654008,0.8792521765965304,0.07561453257808005,1.7280056026153616,2.116653721321743,2.4245210324996904,3.7902453499898243,26.250792849268517,26.175178316690445,26.07132667617689,by_official_max_bin
tminus1_1800,A5_text_warning_residual_lgbm,25_27,701,1.0443394085265663,1.2971863307136589,0.8986298121449288,0.06570061509647401,1.7000853365536912,2.1510363500735785,2.4985362812314555,3.760667051778789,26.240878931786913,26.175178316690445,26.07132667617689,by_official_max_bin
tminus1_1800,A7_final_residual_ensemble,25_27,701,1.0456775786354233,1.2974177887872842,0.8728762017646119,0.059979076680516843,1.7177155772358397,2.1380179823202177,2.424447783963412,3.914669727080266,26.23515739337096,26.175178316690445,26.07132667617689,by_official_max_bin
tminus1_1800,D0_A7_reproduction,25_27,701,1.0456775786354233,1.2974177887872842,0.8728762017646119,0.059979076680516843,1.7177155772358397,2.1380179823202177,2.424447783963412,3.914669727080266,26.23515739337096,26.175178316690445,26.07132667617689,by_official_max_bin
