bucket,one_vs_rest_brier,validation_split,method
28,0.05154296825069515,fold3__t_minus_1_2100_hkt,B2_month_residual_pmf
29,0.049413904125617726,fold3__t_minus_1_2100_hkt,B2_month_residual_pmf
30,0.06024042868049666,fold3__t_minus_1_2100_hkt,B2_month_residual_pmf
31,0.07091714530449675,fold3__t_minus_1_2100_hkt,B2_month_residual_pmf
32,0.06680519490820962,fold3__t_minus_1_2100_hkt,B2_month_residual_pmf
33,0.04581149742075165,fold3__t_minus_1_2100_hkt,B2_month_residual_pmf
34_or_higher,0.021674497029121234,fold3__t_minus_1_2100_hkt,B2_month_residual_pmf
24_or_below,0.03655227736074423,fold3__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
25,0.03729481959088992,fold3__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
26,0.044463568220396175,fold3__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
27,0.050657424251168065,fold3__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
28,0.05319850795847061,fold3__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
29,0.04861734337233427,fold3__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
30,0.05998549596034795,fold3__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
31,0.06984878118503664,fold3__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
32,0.06542720372480518,fold3__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
33,0.04534225380362929,fold3__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
34_or_higher,0.02141795174040829,fold3__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
24_or_below,0.03738494768255993,fold3__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
25,0.037445768271886316,fold3__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
26,0.04514919765387648,fold3__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
27,0.04988553303025402,fold3__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
28,0.051742146832558206,fold3__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
29,0.04849402069820116,fold3__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
30,0.059733083329543656,fold3__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
31,0.07015915497234408,fold3__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
32,0.06640966328530021,fold3__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
33,0.04608459530944232,fold3__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
34_or_higher,0.021537708645321955,fold3__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
24_or_below,0.037088784841964706,fold3__t_minus_1_2100_hkt,B5_kernel_analog_pmf
25,0.038099295194226196,fold3__t_minus_1_2100_hkt,B5_kernel_analog_pmf
26,0.044520576053718085,fold3__t_minus_1_2100_hkt,B5_kernel_analog_pmf
27,0.0493030213612132,fold3__t_minus_1_2100_hkt,B5_kernel_analog_pmf
28,0.05184498159804683,fold3__t_minus_1_2100_hkt,B5_kernel_analog_pmf
29,0.04892404564876666,fold3__t_minus_1_2100_hkt,B5_kernel_analog_pmf
30,0.059769021131381016,fold3__t_minus_1_2100_hkt,B5_kernel_analog_pmf
31,0.0696038063983498,fold3__t_minus_1_2100_hkt,B5_kernel_analog_pmf
32,0.06562459734347233,fold3__t_minus_1_2100_hkt,B5_kernel_analog_pmf
33,0.04527704310776856,fold3__t_minus_1_2100_hkt,B5_kernel_analog_pmf
34_or_higher,0.021494266218882545,fold3__t_minus_1_2100_hkt,B5_kernel_analog_pmf
24_or_below,0.085638000095857,fold3__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
25,0.043890162377705426,fold3__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
26,0.05074663569419551,fold3__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
27,0.05889523412270121,fold3__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
28,0.06354136961059245,fold3__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
29,0.054291369831000136,fold3__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
30,0.06849484073455891,fold3__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
31,0.07831862799239178,fold3__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
32,0.07773474128974521,fold3__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
33,0.05529902382213727,fold3__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
34_or_higher,0.027640955484554173,fold3__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
24_or_below,0.03685077074093996,fold3__t_minus_1_2100_hkt,P1_normal_mos
25,0.037256100228530084,fold3__t_minus_1_2100_hkt,P1_normal_mos
26,0.04437645152649154,fold3__t_minus_1_2100_hkt,P1_normal_mos
27,0.050013440592154575,fold3__t_minus_1_2100_hkt,P1_normal_mos
28,0.05196600517280203,fold3__t_minus_1_2100_hkt,P1_normal_mos
29,0.04794289705814234,fold3__t_minus_1_2100_hkt,P1_normal_mos
30,0.060547324251575226,fold3__t_minus_1_2100_hkt,P1_normal_mos
31,0.06971983265377846,fold3__t_minus_1_2100_hkt,P1_normal_mos
32,0.06739897046719613,fold3__t_minus_1_2100_hkt,P1_normal_mos
33,0.04575276227401004,fold3__t_minus_1_2100_hkt,P1_normal_mos
34_or_higher,0.021824319869276344,fold3__t_minus_1_2100_hkt,P1_normal_mos
24_or_below,0.036867918911787693,fold3__t_minus_1_2100_hkt,P2_student_t_mos
25,0.03727822988644857,fold3__t_minus_1_2100_hkt,P2_student_t_mos
26,0.0444114730601053,fold3__t_minus_1_2100_hkt,P2_student_t_mos
27,0.050125366519353,fold3__t_minus_1_2100_hkt,P2_student_t_mos
28,0.05212932307986884,fold3__t_minus_1_2100_hkt,P2_student_t_mos
29,0.047825227176208046,fold3__t_minus_1_2100_hkt,P2_student_t_mos
30,0.06050432507581877,fold3__t_minus_1_2100_hkt,P2_student_t_mos
31,0.06984034065873959,fold3__t_minus_1_2100_hkt,P2_student_t_mos
32,0.0676962616597586,fold3__t_minus_1_2100_hkt,P2_student_t_mos
33,0.04591094871972265,fold3__t_minus_1_2100_hkt,P2_student_t_mos
34_or_higher,0.02202547454672671,fold3__t_minus_1_2100_hkt,P2_student_t_mos
24_or_below,0.03715992355234394,fold3__t_minus_1_2100_hkt,C1_multinomial_ridge
25,0.037233751273677985,fold3__t_minus_1_2100_hkt,C1_multinomial_ridge
26,0.04466454864693555,fold3__t_minus_1_2100_hkt,C1_multinomial_ridge
27,0.05155441446404193,fold3__t_minus_1_2100_hkt,C1_multinomial_ridge
28,0.05297775875203202,fold3__t_minus_1_2100_hkt,C1_multinomial_ridge
29,0.04790165813627517,fold3__t_minus_1_2100_hkt,C1_multinomial_ridge
30,0.061364119670650454,fold3__t_minus_1_2100_hkt,C1_multinomial_ridge
31,0.07150591918386831,fold3__t_minus_1_2100_hkt,C1_multinomial_ridge
32,0.0673657254571526,fold3__t_minus_1_2100_hkt,C1_multinomial_ridge
33,0.04674826844304923,fold3__t_minus_1_2100_hkt,C1_multinomial_ridge
34_or_higher,0.022593229545550767,fold3__t_minus_1_2100_hkt,C1_multinomial_ridge
24_or_below,0.03796027122705294,fold3__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
25,0.03737905291983694,fold3__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
26,0.04484542827221302,fold3__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
27,0.05130353727950005,fold3__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
28,0.052602295424230956,fold3__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
29,0.04782628970599637,fold3__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
30,0.061314194382735915,fold3__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
31,0.07182450491703882,fold3__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
32,0.06817300388118375,fold3__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
33,0.046631821785932684,fold3__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
34_or_higher,0.024104082873660195,fold3__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
24_or_below,0.03738494768255993,fold3__t_minus_1_2100_hkt,K0_B4_identity
25,0.037445768271886316,fold3__t_minus_1_2100_hkt,K0_B4_identity
26,0.04514919765387648,fold3__t_minus_1_2100_hkt,K0_B4_identity
27,0.04988553303025402,fold3__t_minus_1_2100_hkt,K0_B4_identity
28,0.051742146832558206,fold3__t_minus_1_2100_hkt,K0_B4_identity
29,0.04849402069820116,fold3__t_minus_1_2100_hkt,K0_B4_identity
30,0.059733083329543656,fold3__t_minus_1_2100_hkt,K0_B4_identity
31,0.07015915497234408,fold3__t_minus_1_2100_hkt,K0_B4_identity
32,0.06640966328530021,fold3__t_minus_1_2100_hkt,K0_B4_identity
33,0.04608459530944232,fold3__t_minus_1_2100_hkt,K0_B4_identity
34_or_higher,0.021537708645321955,fold3__t_minus_1_2100_hkt,K0_B4_identity
24_or_below,0.037478929344593494,fold3__t_minus_1_2100_hkt,K1_B4_power_calibrated
25,0.037445252092726505,fold3__t_minus_1_2100_hkt,K1_B4_power_calibrated
26,0.045096987151601875,fold3__t_minus_1_2100_hkt,K1_B4_power_calibrated
27,0.04994417622256101,fold3__t_minus_1_2100_hkt,K1_B4_power_calibrated
28,0.051865166517970296,fold3__t_minus_1_2100_hkt,K1_B4_power_calibrated
29,0.04833469366639698,fold3__t_minus_1_2100_hkt,K1_B4_power_calibrated
30,0.05977663246758917,fold3__t_minus_1_2100_hkt,K1_B4_power_calibrated
31,0.07014162643661612,fold3__t_minus_1_2100_hkt,K1_B4_power_calibrated
32,0.06639595932678033,fold3__t_minus_1_2100_hkt,K1_B4_power_calibrated
33,0.046015581499415606,fold3__t_minus_1_2100_hkt,K1_B4_power_calibrated
34_or_higher,0.021530827369970817,fold3__t_minus_1_2100_hkt,K1_B4_power_calibrated
24_or_below,0.03738494768255993,fold3__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
25,0.037445768271886316,fold3__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
26,0.04514919765387648,fold3__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
27,0.04988553303025402,fold3__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
28,0.0517421468325582,fold3__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
29,0.04849402069820116,fold3__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
30,0.059733083329543656,fold3__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
31,0.07015915497234408,fold3__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
32,0.06640966328530022,fold3__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
33,0.04608459530944232,fold3__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
34_or_higher,0.02153770864532196,fold3__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
24_or_below,0.0371600576025537,fold3__t_minus_1_2100_hkt,S1_conservative_simplex_stack
25,0.03731720404987279,fold3__t_minus_1_2100_hkt,S1_conservative_simplex_stack
26,0.04497344723598486,fold3__t_minus_1_2100_hkt,S1_conservative_simplex_stack
27,0.04985962574002145,fold3__t_minus_1_2100_hkt,S1_conservative_simplex_stack
28,0.051724784376819,fold3__t_minus_1_2100_hkt,S1_conservative_simplex_stack
29,0.04840685001920754,fold3__t_minus_1_2100_hkt,S1_conservative_simplex_stack
30,0.05971945145880389,fold3__t_minus_1_2100_hkt,S1_conservative_simplex_stack
31,0.07008226542117085,fold3__t_minus_1_2100_hkt,S1_conservative_simplex_stack
32,0.06623729993131897,fold3__t_minus_1_2100_hkt,S1_conservative_simplex_stack
33,0.04595148909482651,fold3__t_minus_1_2100_hkt,S1_conservative_simplex_stack
34_or_higher,0.021502870799729318,fold3__t_minus_1_2100_hkt,S1_conservative_simplex_stack
24_or_below,0.2126191162950818,fold4__t_minus_1_2100_hkt,B0_climatology
25,0.05696464596868177,fold4__t_minus_1_2100_hkt,B0_climatology
26,0.051530552544008484,fold4__t_minus_1_2100_hkt,B0_climatology
27,0.05159003435149644,fold4__t_minus_1_2100_hkt,B0_climatology
28,0.059704002905388874,fold4__t_minus_1_2100_hkt,B0_climatology
29,0.06585762319863654,fold4__t_minus_1_2100_hkt,B0_climatology
30,0.05992881128826092,fold4__t_minus_1_2100_hkt,B0_climatology
31,0.06703943730440853,fold4__t_minus_1_2100_hkt,B0_climatology
32,0.10732591244150695,fold4__t_minus_1_2100_hkt,B0_climatology
33,0.08959351885142856,fold4__t_minus_1_2100_hkt,B0_climatology
34_or_higher,0.04602997305163819,fold4__t_minus_1_2100_hkt,B0_climatology
24_or_below,0.037758360614615974,fold4__t_minus_1_2100_hkt,B1_global_residual_pmf
25,0.04444814439743051,fold4__t_minus_1_2100_hkt,B1_global_residual_pmf
26,0.04411612956232011,fold4__t_minus_1_2100_hkt,B1_global_residual_pmf
27,0.041486846656587334,fold4__t_minus_1_2100_hkt,B1_global_residual_pmf
28,0.04818280832512194,fold4__t_minus_1_2100_hkt,B1_global_residual_pmf
29,0.05490328697870822,fold4__t_minus_1_2100_hkt,B1_global_residual_pmf
30,0.052754209505534104,fold4__t_minus_1_2100_hkt,B1_global_residual_pmf
31,0.05935842825147962,fold4__t_minus_1_2100_hkt,B1_global_residual_pmf
32,0.0831711774723092,fold4__t_minus_1_2100_hkt,B1_global_residual_pmf
33,0.06504506905165255,fold4__t_minus_1_2100_hkt,B1_global_residual_pmf
34_or_higher,0.03467860583010866,fold4__t_minus_1_2100_hkt,B1_global_residual_pmf
24_or_below,0.03734817702165843,fold4__t_minus_1_2100_hkt,B2_month_residual_pmf
25,0.04438830021118596,fold4__t_minus_1_2100_hkt,B2_month_residual_pmf
26,0.04507844121729453,fold4__t_minus_1_2100_hkt,B2_month_residual_pmf
27,0.04110026948257379,fold4__t_minus_1_2100_hkt,B2_month_residual_pmf
28,0.048482001679656356,fold4__t_minus_1_2100_hkt,B2_month_residual_pmf
29,0.055012452216380556,fold4__t_minus_1_2100_hkt,B2_month_residual_pmf
30,0.052820384424415924,fold4__t_minus_1_2100_hkt,B2_month_residual_pmf
31,0.05991232846219962,fold4__t_minus_1_2100_hkt,B2_month_residual_pmf
32,0.08300408671775156,fold4__t_minus_1_2100_hkt,B2_month_residual_pmf
33,0.06488118921147823,fold4__t_minus_1_2100_hkt,B2_month_residual_pmf
34_or_higher,0.033784294667501207,fold4__t_minus_1_2100_hkt,B2_month_residual_pmf
24_or_below,0.037834146015908225,fold4__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
25,0.0444211370829702,fold4__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
26,0.044102975328581,fold4__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
27,0.041622893665488145,fold4__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
28,0.04787366307704357,fold4__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
29,0.05498811471218115,fold4__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
30,0.05282722436973477,fold4__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
31,0.059476090435404284,fold4__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
32,0.08213586247031333,fold4__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
33,0.06286035710604311,fold4__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
34_or_higher,0.03321405251985186,fold4__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
24_or_below,0.037166823182875626,fold4__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
25,0.044054374260841155,fold4__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
26,0.04543976152758585,fold4__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
27,0.04103313818227785,fold4__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
28,0.047173129045120915,fold4__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
29,0.054077541374542404,fold4__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
30,0.052687401304801276,fold4__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
31,0.059314536645375594,fold4__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
32,0.08325316182469236,fold4__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
33,0.06389373465945392,fold4__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
34_or_higher,0.03377213009407557,fold4__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
24_or_below,0.037641269552881815,fold4__t_minus_1_2100_hkt,B5_kernel_analog_pmf
25,0.043448120806473416,fold4__t_minus_1_2100_hkt,B5_kernel_analog_pmf
26,0.04560002392279043,fold4__t_minus_1_2100_hkt,B5_kernel_analog_pmf
27,0.040832392392240596,fold4__t_minus_1_2100_hkt,B5_kernel_analog_pmf
28,0.04736062637786602,fold4__t_minus_1_2100_hkt,B5_kernel_analog_pmf
29,0.05507966095905677,fold4__t_minus_1_2100_hkt,B5_kernel_analog_pmf
30,0.0525967266649056,fold4__t_minus_1_2100_hkt,B5_kernel_analog_pmf
31,0.058903284358524835,fold4__t_minus_1_2100_hkt,B5_kernel_analog_pmf
32,0.08176586025906796,fold4__t_minus_1_2100_hkt,B5_kernel_analog_pmf
33,0.0627908184601413,fold4__t_minus_1_2100_hkt,B5_kernel_analog_pmf
34_or_higher,0.033246918542792485,fold4__t_minus_1_2100_hkt,B5_kernel_analog_pmf
24_or_below,0.08818164989668854,fold4__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
25,0.05232104640594191,fold4__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
26,0.048968417984563,fold4__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
27,0.04916674534900498,fold4__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
28,0.057992605152050576,fold4__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
29,0.06474465341537523,fold4__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
30,0.05936890246600887,fold4__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
31,0.06420260993712244,fold4__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
32,0.09448600759644624,fold4__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
33,0.08053369288369297,fold4__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
34_or_higher,0.044515999999082644,fold4__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
24_or_below,0.03766581715189889,fold4__t_minus_1_2100_hkt,P1_normal_mos
25,0.044685827273986636,fold4__t_minus_1_2100_hkt,P1_normal_mos
26,0.04397683694650244,fold4__t_minus_1_2100_hkt,P1_normal_mos
27,0.041789562524227955,fold4__t_minus_1_2100_hkt,P1_normal_mos
28,0.04834367500016696,fold4__t_minus_1_2100_hkt,P1_normal_mos
29,0.05475201666917937,fold4__t_minus_1_2100_hkt,P1_normal_mos
30,0.05294714069094928,fold4__t_minus_1_2100_hkt,P1_normal_mos
31,0.060074513798937364,fold4__t_minus_1_2100_hkt,P1_normal_mos
32,0.08387192940739109,fold4__t_minus_1_2100_hkt,P1_normal_mos
33,0.06544357617515784,fold4__t_minus_1_2100_hkt,P1_normal_mos
34_or_higher,0.03332802245863438,fold4__t_minus_1_2100_hkt,P1_normal_mos
24_or_below,0.03768322654672082,fold4__t_minus_1_2100_hkt,P2_student_t_mos
25,0.04475973261708295,fold4__t_minus_1_2100_hkt,P2_student_t_mos
26,0.04389871170305921,fold4__t_minus_1_2100_hkt,P2_student_t_mos
27,0.041862565667125325,fold4__t_minus_1_2100_hkt,P2_student_t_mos
28,0.048448813301693365,fold4__t_minus_1_2100_hkt,P2_student_t_mos
29,0.05477639461330115,fold4__t_minus_1_2100_hkt,P2_student_t_mos
30,0.05274900592031579,fold4__t_minus_1_2100_hkt,P2_student_t_mos
31,0.05977601248284504,fold4__t_minus_1_2100_hkt,P2_student_t_mos
32,0.08420088766107896,fold4__t_minus_1_2100_hkt,P2_student_t_mos
33,0.06581613142292499,fold4__t_minus_1_2100_hkt,P2_student_t_mos
34_or_higher,0.03348532533476729,fold4__t_minus_1_2100_hkt,P2_student_t_mos
24_or_below,0.03787667360063936,fold4__t_minus_1_2100_hkt,C1_multinomial_ridge
25,0.046692158955660396,fold4__t_minus_1_2100_hkt,C1_multinomial_ridge
26,0.043876106654608234,fold4__t_minus_1_2100_hkt,C1_multinomial_ridge
27,0.042616373246528734,fold4__t_minus_1_2100_hkt,C1_multinomial_ridge
28,0.04747425635564135,fold4__t_minus_1_2100_hkt,C1_multinomial_ridge
29,0.05512384896828784,fold4__t_minus_1_2100_hkt,C1_multinomial_ridge
30,0.05308256659692046,fold4__t_minus_1_2100_hkt,C1_multinomial_ridge
31,0.0592485398115286,fold4__t_minus_1_2100_hkt,C1_multinomial_ridge
32,0.08250087607243764,fold4__t_minus_1_2100_hkt,C1_multinomial_ridge
33,0.0648096696735383,fold4__t_minus_1_2100_hkt,C1_multinomial_ridge
34_or_higher,0.034538392774702276,fold4__t_minus_1_2100_hkt,C1_multinomial_ridge
24_or_below,0.03734930823923713,fold4__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
25,0.045830232283964954,fold4__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
26,0.043617148040967134,fold4__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
27,0.042033346285163,fold4__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
28,0.0471093124458038,fold4__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
29,0.054717144827376545,fold4__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
30,0.05292384388199723,fold4__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
31,0.059726165207372964,fold4__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
32,0.08349382209394143,fold4__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
33,0.06405696684391278,fold4__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
34_or_higher,0.03580207280963366,fold4__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
24_or_below,0.037166823182875626,fold4__t_minus_1_2100_hkt,K0_B4_identity
25,0.044054374260841155,fold4__t_minus_1_2100_hkt,K0_B4_identity
26,0.04543976152758585,fold4__t_minus_1_2100_hkt,K0_B4_identity
27,0.04103313818227785,fold4__t_minus_1_2100_hkt,K0_B4_identity
28,0.047173129045120915,fold4__t_minus_1_2100_hkt,K0_B4_identity
29,0.054077541374542404,fold4__t_minus_1_2100_hkt,K0_B4_identity
30,0.052687401304801276,fold4__t_minus_1_2100_hkt,K0_B4_identity
31,0.059314536645375594,fold4__t_minus_1_2100_hkt,K0_B4_identity
32,0.08325316182469236,fold4__t_minus_1_2100_hkt,K0_B4_identity
33,0.06389373465945392,fold4__t_minus_1_2100_hkt,K0_B4_identity
34_or_higher,0.03377213009407557,fold4__t_minus_1_2100_hkt,K0_B4_identity
24_or_below,0.03715911829877944,fold4__t_minus_1_2100_hkt,K1_B4_power_calibrated
25,0.04406022607481366,fold4__t_minus_1_2100_hkt,K1_B4_power_calibrated
26,0.045402113330764875,fold4__t_minus_1_2100_hkt,K1_B4_power_calibrated
27,0.04107187349684881,fold4__t_minus_1_2100_hkt,K1_B4_power_calibrated
28,0.04720846374599599,fold4__t_minus_1_2100_hkt,K1_B4_power_calibrated
29,0.05413777916848916,fold4__t_minus_1_2100_hkt,K1_B4_power_calibrated
30,0.05257922791857467,fold4__t_minus_1_2100_hkt,K1_B4_power_calibrated
31,0.05919998105837278,fold4__t_minus_1_2100_hkt,K1_B4_power_calibrated
32,0.08316489396449983,fold4__t_minus_1_2100_hkt,K1_B4_power_calibrated
33,0.06393253544704464,fold4__t_minus_1_2100_hkt,K1_B4_power_calibrated
34_or_higher,0.03361221599027311,fold4__t_minus_1_2100_hkt,K1_B4_power_calibrated
24_or_below,0.03716682318287563,fold4__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
25,0.044054374260841155,fold4__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
26,0.04543976152758585,fold4__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
27,0.04103313818227785,fold4__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
28,0.047173129045120915,fold4__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
29,0.054077541374542404,fold4__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
30,0.052687401304801276,fold4__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
31,0.059314536645375594,fold4__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
32,0.08325316182469236,fold4__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
33,0.06389373465945392,fold4__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
34_or_higher,0.03377213009407558,fold4__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
24_or_below,0.03714303758352027,fold4__t_minus_1_2100_hkt,S1_conservative_simplex_stack
25,0.04406901597237895,fold4__t_minus_1_2100_hkt,S1_conservative_simplex_stack
26,0.045180695472013574,fold4__t_minus_1_2100_hkt,S1_conservative_simplex_stack
27,0.041056169197475643,fold4__t_minus_1_2100_hkt,S1_conservative_simplex_stack
28,0.04720464870707254,fold4__t_minus_1_2100_hkt,S1_conservative_simplex_stack
29,0.05414660402987707,fold4__t_minus_1_2100_hkt,S1_conservative_simplex_stack
30,0.052628489875304545,fold4__t_minus_1_2100_hkt,S1_conservative_simplex_stack
31,0.059266844586892166,fold4__t_minus_1_2100_hkt,S1_conservative_simplex_stack
32,0.08296968177386611,fold4__t_minus_1_2100_hkt,S1_conservative_simplex_stack
33,0.06389255171576143,fold4__t_minus_1_2100_hkt,S1_conservative_simplex_stack
34_or_higher,0.03363525322788298,fold4__t_minus_1_2100_hkt,S1_conservative_simplex_stack
24_or_below,0.2193087780308456,presealed_2022_2023__t_minus_1_2100_hkt,B0_climatology
25,0.04567580669842709,presealed_2022_2023__t_minus_1_2100_hkt,B0_climatology
26,0.056382145212304044,presealed_2022_2023__t_minus_1_2100_hkt,B0_climatology
27,0.049809313809655434,presealed_2022_2023__t_minus_1_2100_hkt,B0_climatology
28,0.05807496351557751,presealed_2022_2023__t_minus_1_2100_hkt,B0_climatology
29,0.0643847791025323,presealed_2022_2023__t_minus_1_2100_hkt,B0_climatology
30,0.06821480721633102,presealed_2022_2023__t_minus_1_2100_hkt,B0_climatology
31,0.05301422194647591,presealed_2022_2023__t_minus_1_2100_hkt,B0_climatology
32,0.08923553715850999,presealed_2022_2023__t_minus_1_2100_hkt,B0_climatology
33,0.07834688878146254,presealed_2022_2023__t_minus_1_2100_hkt,B0_climatology
34_or_higher,0.07271769385958751,presealed_2022_2023__t_minus_1_2100_hkt,B0_climatology
24_or_below,0.03568852160593542,presealed_2022_2023__t_minus_1_2100_hkt,B1_global_residual_pmf
25,0.03861864310142167,presealed_2022_2023__t_minus_1_2100_hkt,B1_global_residual_pmf
26,0.04810487053582928,presealed_2022_2023__t_minus_1_2100_hkt,B1_global_residual_pmf
27,0.04144630209858281,presealed_2022_2023__t_minus_1_2100_hkt,B1_global_residual_pmf
28,0.04737480213413864,presealed_2022_2023__t_minus_1_2100_hkt,B1_global_residual_pmf
29,0.05141126795641023,presealed_2022_2023__t_minus_1_2100_hkt,B1_global_residual_pmf
30,0.05660156674214578,presealed_2022_2023__t_minus_1_2100_hkt,B1_global_residual_pmf
31,0.04648635347731989,presealed_2022_2023__t_minus_1_2100_hkt,B1_global_residual_pmf
32,0.06802131123676773,presealed_2022_2023__t_minus_1_2100_hkt,B1_global_residual_pmf
33,0.05994861735068102,presealed_2022_2023__t_minus_1_2100_hkt,B1_global_residual_pmf
