bias,coverage_80,coverage_90,crps_normal,experiment_id,first_date,last_date,mae,median_abs_error,model_id,n,rmse
-0.3354563126117116,0.8664383561643836,0.9328767123287671,1.0524906734370842,EXP-0064,2020-01-01,2023-12-31,1.4621697265016014,1.2132050438988795,exp-0064_candidate,1460,1.866795716740952
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0064,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0064,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-2.0248336673164364,0.7212328767123287,0.9219178082191781,3.2540015167495255,EXP-0064,2020-01-01,2023-12-31,4.8028092636953,4.62781759952359,exp-0064_shuffled_target_control,1460,5.591771015495262
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0065,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0065,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.43007564950053023,0.8568493150684932,0.9335616438356165,1.0729497578230658,EXP-0065,2020-01-01,2023-12-31,1.4979075413156262,1.2273336982709786,exp-0065_candidate,1460,1.9048462966168498
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0065,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.8473982951346293,0.7321917808219178,0.9335616438356165,3.2911346329333404,EXP-0065,2020-01-01,2023-12-31,4.871365152839109,4.769944806880401,exp-0065_shuffled_target_control,1460,5.654937862939043
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0066,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.3319984382142658,0.8657534246575342,0.9376712328767123,1.0542753348042455,EXP-0066,2020-01-01,2023-12-31,1.4610141819092237,1.2019459084165796,exp-0066_candidate,1460,1.8705430526639446
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0066,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0066,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
