source,item_id,issue_day_utc,cycle_hour,lead_hour_requested,issued_at_utc,valid_at_utc,lead_hour_grib,availability_proxy_utc,variable,grib_short_name,grib_name,grib_type_of_level,grib_level,grib_step_type,grib_units,normalized_units,grid_point_count,bbox_min,bbox_mean,bbox_median,bbox_max,bbox_std
gfs,gfs_20260706_18z_f012,2026-07-06,18,12,2026-07-06T18:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,39.72800064086914,250.06771650218,206.5760040283203,820.719970703125,182.0467465488497
gfs,gfs_20260706_18z_f012,2026-07-06,18,12,2026-07-06T18:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,23.895074462890648,27.63851349185213,28.295068359375023,30.095086669921898,1.520377868031369
gfs,gfs_20260706_18z_f012,2026-07-06,18,12,2026-07-06T18:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,23.9401794433594,27.34321554164696,27.840173339843773,29.340173339843773,1.4261952963997635
gfs,gfs_20260706_18z_f012,2026-07-06,18,12,2026-07-06T18:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,34.400001525878906,97.6969696199051,100.0,100.0,8.724057748497135
gfs,gfs_20260706_18z_f012,2026-07-06,18,12,2026-07-06T18:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,36.400001525878906,98.44444452150904,100.0,100.0,7.49612977948957
gfs,gfs_20260706_18z_f012,2026-07-06,18,12,2026-07-06T18:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,23.948693847656276,27.58908549607404,28.048669433593773,29.348687744140648,1.3723779147276824
gfs,gfs_20260706_18z_f012,2026-07-06,18,12,2026-07-06T18:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.308404541015648,26.29022901130447,26.408410644531276,28.308404541015648,1.4974301682877615
gfs,gfs_20260706_18z_f012,2026-07-06,18,12,2026-07-06T18:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,1.0625,4.265151515151516,4.25,8.3125,1.7004411867419618
gfs,gfs_20260706_18z_f012,2026-07-06,18,12,2026-07-06T18:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.5195555686950684,-0.1316768814141702,-0.3195556700229645,3.380444288253784,1.4632379110524154
gfs,gfs_20260706_18z_f012,2026-07-06,18,12,2026-07-06T18:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.0761230438947677,3.263270896342066,2.723876953125,6.923876762390137,2.0741710243287264
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,181.0,944.3131313131312,702.0,2247.0,606.9762887297114
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-20.4794921875,-1.7623204703282829,-0.4794921875,-0.4794921875,3.1973486618544924
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.5317321777344,24.32667563081994,24.331719970703148,25.931726074218773,0.9951769886885776
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.7048231363296509,5.602802900954931,5.604823112487793,9.904823303222656,2.442840655524741
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.216875,1006.2098042929292,1006.20890625,1007.62484375,0.4701537256551657
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,67.5,83.06161599207407,83.69999694824219,96.6999969482422,6.586329616338382
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,36.59999847412109,254.2684840578021,244.3000030517578,632.47998046875,154.68069621822582
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,23.7914978027344,27.72786741931031,28.2914978027344,30.091516113281276,1.5555346326190678
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,23.919519042968773,27.503369017321678,28.0195251464844,29.419519042968773,1.344401406978804
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,23.100000381469727,92.46262642831512,100.0,100.0,15.318178134400716
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,68.5,98.45252536041568,100.0,100.0,4.19254613209269
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.181695556640648,27.855426580255703,28.381677246093773,29.681695556640648,1.343865896306383
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.892480468750023,27.08338888149071,27.692468261718773,29.2924743652344,1.3350807967090046
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,1.1515151515151516,1.0,4.0,1.0387493583961491
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.025732517242432,0.0379039424311633,-0.025732422247529,2.074267625808716,1.0609177077255378
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.386923223733902,3.320147477541909,3.0130767822265625,7.613076686859131,2.3091496669775213
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,75.0,861.030303030303,653.0,2049.0,590.3409467631062
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-39.928466796875,-4.716345584753788,-2.928466796875,0.071533203125,6.824307012988927
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.949975585937523,24.305546061197937,24.350000000000023,25.850000000000023,0.9919108422030906
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.2108337432146072,5.2815408348435104,5.410833835601807,10.810833930969238,3.1354684421347234
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.99234375,1006.9254813762628,1007.0003125,1008.336328125,0.5290092014528052
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,77.9000015258789,86.97171721795593,85.4000015258789,98.0999984741211,4.602635009038335
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,21.76000022888184,156.1257362365723,149.2480010986328,362.239990234375,92.43635281782944
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.954797363281276,26.518445317432157,26.954797363281276,29.554803466796898,2.088568427371393
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,23.361901855468773,26.696258914831933,27.061914062500023,28.9619079589844,1.6686748046074529
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,7.0,88.15151534417663,97.8000030517578,100.0,18.19527263402754
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,66.69999694824219,96.80707056835443,100.0,100.0,5.96671356191318
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.191491699218773,27.881402587890644,28.391503906250023,29.691491699218773,1.3264601900209254
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.392480468750023,26.514701519590457,26.7924743652344,28.592492675781276,1.5521608861897729
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.476641414141414,1.9375,7.125,2.0992871313376886
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.514813184738159,0.0397322201969647,-0.1148132309317588,2.085186719894409,1.18067542865694
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,,2026-07-07T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.321887195110321,3.29528450845468,2.578112840652466,7.078112602233887,2.420244595040874
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,23.0,830.989898989899,706.0,1973.0,630.9373577407817
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-72.110595703125,-8.524737117266413,-3.110595703125,-0.110595703125,15.028599067091916
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.7499938964844,24.303534367108604,24.350000000000023,25.850000000000023,1.0965791158959508
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.619873046875,5.4592669810911625,6.319872856140137,9.919873237609863,2.9374563917693397
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1006.7484375,1007.9950260416668,1008.052421875,1009.80046875,0.7383086190046139
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,76.9000015258789,87.3878788803563,86.5,97.8000030517578,5.390363188310618
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.361230468750023,26.32182456893152,26.7612243652344,29.561212158203148,2.3090001505618223
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,22.7451110839844,26.592591934974767,26.845117187500023,29.145104980468773,1.9886213620547624
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,5.0,60.68282837819572,69.5999984741211,100.0,35.78388291032259
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,31.899999618530277,85.76969691960498,91.0,100.0,14.946824782776511
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,23.344812011718773,26.86399277195788,27.144799804687523,29.144799804687523,1.7884972645149886
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.756005859375023,26.372168092053364,26.6559997558594,28.6559997558594,1.821239390149858
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,0.7518939393939394,0.25,3.6875,0.9325608336447104
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.407400608062744,-0.7457843540292798,-0.6074005365371704,0.9925994873046876,0.8185608319073838
gfs,gfs_20260706_18z_f021,2026-07-06,18,21,2026-07-06T18:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.770861804485321,3.433178598889046,2.729138135910034,7.329138278961182,2.5538609873837266
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,10.0,753.3737373737374,647.0,1554.0,527.8523780827819
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-53.528564453125,-5.760887685448233,-1.528564453125,0.471435546875,8.545573941902964
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.850000000000023,24.122726039693838,24.350000000000023,25.450006103515648,1.0722211692027053
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.3100226521492004,5.143356033647903,5.910022735595703,9.710022926330566,3.101970749559515
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.814609375,1006.9606029040406,1006.906640625,1008.74265625,0.6741345724383812
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,77.69999694824219,88.4323238026012,87.5,98.5999984741211,5.771784596612758
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.055627441406276,26.08591844963307,26.455621337890648,29.555627441406276,2.489268065497557
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,22.350000000000023,26.226767861722717,26.350000000000023,28.950006103515648,2.078014221438204
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.3000000119209289,17.125252519593094,5.0,99.4000015258789,22.901362139075253
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,21.899999618530277,70.35757575372253,75.19999694824219,96.6999969482422,17.792405802732386
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,23.378106689453148,26.910423263395696,27.178094482421898,29.278100585937523,1.801279829341487
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.349694824218773,26.089075015289637,26.349694824218773,28.549676513671898,1.9490897138193208
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,1.7228535353535352,1.4375,7.0625,1.538673425508574
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.0433411598205566,-1.0322299537935642,-0.943341076374054,0.356658935546875,0.6231054412808901
gfs,gfs_20260706_18z_f024,2026-07-06,18,24,2026-07-06T18:00:00Z,2026-07-07T18:00:00Z,,2026-07-07T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.3847595155239105,3.418270779688928,2.8152403831481934,7.315240383148193,2.862098349001858
gfs,gfs_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,35.0,662.939393939394,476.0,1536.0,494.1438227267712
gfs,gfs_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-41.139892578125,-9.22070065893308,-4.139892578125,-0.139892578125,10.653094364973288
gfs,gfs_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.663964843750023,23.83670512498029,23.763970947265648,25.263970947265648,1.0864483326897545
gfs,gfs_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.4005554318428039,5.417727109759745,6.300555229187012,10.700555801391602,3.251698534295073
gfs,gfs_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.571484375,1006.9741690340908,1006.93953125,1008.763515625,0.7558633922251939
gfs,gfs_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,78.5999984741211,88.3434346516927,87.4000015258789,98.5999984741211,6.125607322159941
gfs,gfs_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,21.598992919921898,25.88788926866321,26.299005126953148,29.498986816406276,2.652724013374476
gfs,gfs_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,21.886682128906276,25.97356135821104,26.186700439453148,28.886682128906276,2.1859373255241703
gfs,gfs_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.4000000059604645,42.99393911223219,37.59999847412109,99.8000030517578,33.508276464670644
