cutoff_profile,model_id,month,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_2359,A6_target_memory_residual_lgbm,6,450,0.8162689853535807,1.0257206287814888,0.7005626772191711,0.0427539079824358,1.3153006622124057,1.6849191854281618,1.9830568815626195,3.1924797005855616,31.496531685760214,31.45377777777778,31.42,by_month
tminus1_2359,A6_target_memory_residual_lgbm,7,465,0.847134747987976,1.0937980326098968,0.670176149650036,0.02686926258818917,1.2807949013004,1.7871477613680198,2.330814098436131,3.774329617305902,32.24923485398604,32.22236559139785,32.08817204301075,by_month
tminus1_2359,A6_target_memory_residual_lgbm,8,465,0.8730582894554656,1.1203935500279278,0.7268230050375735,0.04097088377848336,1.4101140767252525,1.8358739389594263,2.167236180484783,3.468880989330369,31.8841966902301,31.843225806451613,31.761290322580646,by_month
tminus1_2359,A6_target_memory_residual_lgbm,9,450,0.8878137387304823,1.1410971276828483,0.7259108273039381,-0.0019179162781995589,1.502474062756372,1.8886800070828373,2.285369131344971,3.9265660011737005,31.455859861499576,31.45777777777778,31.362222222222222,by_month
tminus1_2359,A6_target_memory_residual_lgbm,10,465,0.7257620181975958,0.9215601465213529,0.5958787406745891,-0.05738397470604738,1.1609434830297847,1.5098677899614035,1.8073931803806804,3.0910562479488526,28.809497745724062,28.866881720430108,28.729032258064517,by_month
tminus1_2359,A6_target_memory_residual_lgbm,11,449,0.7370960611818304,0.9543624837527445,0.5430681982265817,0.06903384222176753,1.2144523052649676,1.624902604579144,2.0227626951354005,3.1018247754409742,25.194646314382123,25.125612472160356,25.053452115812917,by_month
tminus1_2359,A6_target_memory_residual_lgbm,12,465,0.7240707943773247,0.8986082561760662,0.6421517666958216,0.08056648137460772,1.113291995744752,1.4599319607761132,1.7813204113135808,2.8170503171274106,20.579921320084285,20.499354838709678,20.31827956989247,by_month
tminus1_2359,A7_final_residual_ensemble,1,496,0.8484131754335659,1.1046885391087267,0.7154632091067832,-0.058087416293716616,1.3260895385028526,1.7300501380412605,2.11311677020275,7.769879133313763,19.2201383901579,19.278225806451612,19.046370967741936,by_month
tminus1_2359,A7_final_residual_ensemble,2,452,1.0551375553800961,1.316231545584106,0.8633688217537063,-0.08084773281174573,1.6935189462863804,2.1267908263957387,2.716283749685665,3.644768324873379,20.247028373382943,20.32787610619469,20.057522123893804,by_month
tminus1_2359,A7_final_residual_ensemble,3,496,1.109042339691241,1.3992469930726734,0.8722476094748632,-0.0384605654111378,1.8375697212584683,2.3644930928160335,2.7584380907821355,4.265748402550646,22.98956362813725,23.02802419354839,22.846774193548388,by_month
tminus1_2359,A7_final_residual_ensemble,4,480,1.1276850982976485,1.3926966020405696,1.0192648736724212,-0.01462814140894464,1.8000006786043246,2.229780272496704,2.607979736812884,4.002307873410452,26.468913525257722,26.483541666666667,26.385416666666668,by_month
tminus1_2359,A7_final_residual_ensemble,5,496,1.0285037447949248,1.3180757669836265,0.8179190420244566,0.08814916813211066,1.6667622390929786,2.2610397959706905,2.6363992916753665,4.432900809485698,29.37524594232566,29.28709677419355,29.330645161290324,by_month
tminus1_2359,A7_final_residual_ensemble,6,450,0.8131370417438375,1.022311037771221,0.7035524953511274,0.04710616612778332,1.2981265876125763,1.6788546817245902,1.9794821075376647,3.072855479306284,31.500883943905556,31.45377777777778,31.42,by_month
tminus1_2359,A7_final_residual_ensemble,7,465,0.8335657948665811,1.0817359055981783,0.6559456486682578,0.0205515925159185,1.296058425373574,1.722841682763445,2.249610445379227,3.881135707390907,32.242917183913775,32.22236559139785,32.08817204301075,by_month
tminus1_2359,A7_final_residual_ensemble,8,465,0.8734041078276495,1.116574693569729,0.7447824960092184,0.02813341009640059,1.4326575379248456,1.8266448527231798,2.2178042907515887,3.40869531372082,31.871359216548015,31.843225806451613,31.761290322580646,by_month
tminus1_2359,A7_final_residual_ensemble,9,450,0.8844318782647247,1.1331546737851348,0.7087472681610336,-0.026607684096078433,1.4690084087249295,1.8960976811780632,2.3115659241720277,3.986888470051152,31.431170093681697,31.45777777777778,31.362222222222222,by_month
tminus1_2359,A7_final_residual_ensemble,10,465,0.7274731206149645,0.9234499362567838,0.5961700214531866,-0.06391038024878413,1.1771636627750057,1.5477418562148406,1.7962046341639368,3.0349150926306585,28.802971340181323,28.866881720430108,28.729032258064517,by_month
tminus1_2359,A7_final_residual_ensemble,11,449,0.7383898388915854,0.955632017159466,0.5675730520315447,0.06162607143478793,1.2236226233791168,1.5900513739329132,2.033894930602416,3.2346218784485714,25.187238543595146,25.125612472160356,25.053452115812917,by_month
tminus1_2359,A7_final_residual_ensemble,12,465,0.7137243649164661,0.8879356478543396,0.6403465703343905,0.03264038002959219,1.1375065146816703,1.457156779149348,1.73547034032891,2.821199936072574,20.531995218739272,20.499354838709678,20.31827956989247,by_month
tminus1_2359,A8_direct_lgbm_absolute,1,496,0.9587475979838386,1.306782575579782,0.7617630847435528,0.25097489889996344,1.4522469938759741,1.8805635318988365,2.2796478645318614,8.43206860097291,19.52920070535158,19.278225806451612,19.046370967741936,by_month
tminus1_2359,A8_direct_lgbm_absolute,2,452,1.1396588808532155,1.4521832530329413,0.9738450045046072,0.19860804627672973,1.787554228367297,2.306506949080757,2.808722623483312,5.089968822761708,20.526484152471422,20.32787610619469,20.057522123893804,by_month
tminus1_2359,A8_direct_lgbm_absolute,3,496,1.1328183393780187,1.4079561084458283,0.9566719547538991,0.10030795562452624,1.8751097472313099,2.30696071492525,2.7481871726481293,4.022187033156946,23.128332149172913,23.02802419354839,22.846774193548388,by_month
tminus1_2359,A8_direct_lgbm_absolute,4,480,1.1393747135796113,1.4088160394089728,0.985849270180541,0.017461788635204555,1.8100292989511837,2.227201072646121,2.743458881010406,4.21111250684713,26.501003455301873,26.483541666666667,26.385416666666668,by_month
tminus1_2359,A8_direct_lgbm_absolute,5,496,1.084990756072147,1.3579806964016432,0.9224813905607068,-0.023752670539400365,1.7845463861993913,2.2922031569587897,2.6256342038224165,4.026715327788612,29.26334410365415,29.28709677419355,29.330645161290324,by_month
tminus1_2359,A8_direct_lgbm_absolute,6,450,0.8549962132885219,1.074439292777268,0.7137699916572551,-0.10557027607057026,1.3915687641433545,1.765089425752431,2.2042321441033215,2.7845280886708608,31.348207501707204,31.45377777777778,31.42,by_month
tminus1_2359,A8_direct_lgbm_absolute,7,465,0.9581470065365038,1.2068603374253275,0.8011656531128075,-0.35412836184212443,1.5270963781018658,2.0157301477925604,2.3378439388784105,3.9870382641328668,31.868237229555728,32.22236559139785,32.08817204301075,by_month
tminus1_2359,A8_direct_lgbm_absolute,8,465,0.9101857731921295,1.1567686234291723,0.7553369707319533,-0.19892403286696794,1.4820900003259043,1.9177365135807136,2.149158194763852,3.4835997984893936,31.644301773584644,31.843225806451613,31.761290322580646,by_month
tminus1_2359,A8_direct_lgbm_absolute,9,450,0.909451080920185,1.162461109307652,0.7134369237018756,-0.21626384189059644,1.5247713144951889,2.007426295342601,2.2908091656991028,3.9624683863042485,31.24151393588718,31.45777777777778,31.362222222222222,by_month
tminus1_2359,A8_direct_lgbm_absolute,10,465,0.7551572161296422,0.9562513767923633,0.6253768770359542,-0.0825598632856442,1.208174058781625,1.5794138252135266,1.9015283631249147,3.202691036069929,28.784321857144462,28.866881720430108,28.729032258064517,by_month
tminus1_2359,A8_direct_lgbm_absolute,11,449,0.7568111563146361,0.9665081481271266,0.600685727216753,0.11876882068655828,1.249098634968563,1.6408395022211286,1.9459964254204187,3.1795486539879043,25.244381292846917,25.125612472160356,25.053452115812917,by_month
tminus1_2359,A8_direct_lgbm_absolute,12,465,0.7547839520901376,0.9475295199599794,0.6334689583495923,0.2164155472068725,1.199390944394034,1.5500373552212308,1.8367229272587535,3.6446691952482766,20.715770385916553,20.499354838709678,20.31827956989247,by_month
