high_bucket_group,method,family,row_count,rps,nll,brier,crps,ece,mce,entropy
other,E2_student_t_emos,emos,4117,0.03713171147867902,0.9175352718520869,0.03978649474557667,0.3713171147867902,0.0396748546204005,0.2988875409325,0.8796385689314771
other,C1_multinomial_ridge,direct_classifier,4117,0.03721067817226962,0.9107472913860202,0.040011121791611946,0.37210678172269623,0.012853586102657095,0.1531196682903695,0.9325477192177838
other,C2_ordinal_cdf_logistic,direct_classifier,4117,0.03721684500630045,0.9116783574457362,0.03985360498581034,0.3721684500630045,0.0156938497284819,0.15851689026120486,0.9589209532587314
other,B2_month_residual_pmf,residual_pmf,4117,0.03724236875534685,0.9067789807538117,0.03956393948690545,0.3724236875534685,0.03045095487037524,0.1331792085366229,0.8912504190153172
other,T1_time_decay_b4,time_decay_residual_pmf,4117,0.0375169791843113,0.906817229321058,0.03965590298051932,0.375169791843113,0.02702966865835705,0.4239500593601755,0.881013376788595
other,E1_normal_emos,emos,4117,0.037876963263424844,0.9691284207383232,0.040427585248650276,0.37876963263424845,0.06390494501720913,0.18719994075298446,0.7005151679348065
other,B1_global_residual_pmf,residual_pmf,4117,0.03791632314975282,0.9154849817756917,0.039788391732046416,0.37916323149752823,0.027570986490661736,0.07671631872037366,0.886014514406095
other,G1_gamlss_tree_location_scale,gamlss_tree,4117,0.0384661919744073,1.0335351305535072,0.041200669357463325,0.38466191974407304,0.0842840565378988,0.1595552471282507,0.6551884079313243
other,Q2_threshold_cdf_gb,threshold_cdf,4117,0.038872331070411714,1.0086239893409465,0.04060513838196179,0.38872331070411714,0.057591988865305324,0.10029404581999846,1.2388114076762178
other,E3_two_piece_normal_emos,emos,4117,0.03934636215260402,1.1458019899301175,0.04235605385678229,0.3934636215260402,0.1050916817656632,0.6054315908677721,0.5818563981695097
other,Q1_quantile_cdf_gb,quantile_cdf,4117,0.042591270242630284,1.0725154818581821,0.04242443118078359,0.42591270242630297,0.10368351470804443,0.19405593614038008,1.4530544509239285
other,B6_month_climatology_diagnostic,diagnostic,4117,0.06884269546650094,1.2895879889462951,0.05035557057037702,0.6884269546650096,0.05751161677607979,0.18949029074629758,1.1374535850228074
other,B0_climatology,baseline,4117,0.1377582356111068,1.8160324873369773,0.06666826449028797,1.3775823561110676,0.10262039519536212,0.10896719569427915,2.008261276164335
